"police_call_crime","police_call_address_display","police_call_city","police_call_agency","police_call_date","police_call_time_display"
"Aggravated assault","100 block Dablon Ct","Syracuse","Syracuse","10/29/2018","10:19 p.m."
"Burglary","1000 block W  Genesee St","Syracuse","Syracuse","10/29/2018","12:43 a.m."
"Burglary","500 block Gifford St","Syracuse","Syracuse","10/29/2018","3:51 a.m."
"Burglary","300 block Stafford Av","Syracuse","Syracuse","10/29/2018","4:28 a.m."
"Burglary","100 block Smith Ln","Syracuse","Syracuse","10/29/2018","1:42 p.m."
"Larceny","4700 block Onondaga Blvd","Syracuse","Syracuse","10/29/2018","12:12 p.m."
"Larceny","400 block S  Salina St","Syracuse","Syracuse","10/29/2018","12:30 p.m."
"Larceny","5800 block S  Salina St","Syracuse","Syracuse","10/29/2018","4:00 p.m.-4:10 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/29/2018","6:37 p.m."
"Larceny","100 block Polk St","Syracuse","Syracuse","10/29/2018","6:43 p.m."
"Larceny","300 block E  Division St","Syracuse","Syracuse","10/29/2018","7:20 p.m."
"Larceny","200 block St Anne Dr","Syracuse","Syracuse","10/29/2018","8:20 p.m."
"Larceny","300 block N  Salina St","Syracuse","Syracuse","10/29/2018","2:35 a.m.-2:40 a.m."
"Larceny","400 block Bryant Ave","Syracuse","Syracuse","10/29/2018","10:00 p.m.-10:00 a.m."
"Larceny","200 block Whittier Ave","Syracuse","Syracuse","10/29/2018","10:45 p.m.-5:45 a.m."
"Larceny","1000 block Ackerman Ave","Syracuse","Syracuse","10/29/2018","11:00 p.m.-11:15 p.m."
"Larceny","100 block E  Onondaga St","Syracuse","Syracuse","10/29/2018","4:30 p.m.-10:00 a.m."
"Robbery","700 block E  Laurel St","Syracuse","Syracuse","10/29/2018","12:32 p.m."
"Vehicle theft","100 block Forest Hill Dr","Syracuse","Syracuse","10/29/2018","11:30 a.m.-8:00 a.m."
"Vehicle theft","500 block Dakin St","Syracuse","Syracuse","10/29/2018","11:16 p.m."
"Aggravated assault","4900 block Broad Rd","Syracuse","Syracuse","10/28/2018","2:42 a.m."
"Burglary","500 block Walnut Av","Syracuse","Syracuse","10/28/2018","12:53 a.m."
"Burglary","100 block Wayne St","Syracuse","Syracuse","10/28/2018","1:00 p.m.-2:00 p.m."
"Larceny","700 block First North St","Syracuse","Syracuse","10/28/2018","9:10 a.m."
"Larceny","700 block First North St","Syracuse","Syracuse","10/28/2018","9:58 a.m."
"Larceny","700 block Ostrom Av","Syracuse","Syracuse","10/28/2018","6:00 p.m.-11:40 a.m."
"Larceny","2800 block Burnet Av","Syracuse","Syracuse","10/28/2018","5:00 p.m.-11:00 a.m."
"Larceny","400 block Gifford St","Syracuse","Syracuse","10/28/2018","5:30 p.m.-5:45 p.m."
"Larceny","900 block E  Genesee St","Syracuse","Syracuse","10/28/2018","10:45 p.m."
"Larceny","300 block Whittier Av","Syracuse","Syracuse","10/28/2018","9:30 p.m.-9:40 p.m."
"Larceny","300 block S  Franklin St","Syracuse","Syracuse","10/28/2018","2:00 a.m.-4:40 p.m."
"Larceny","900 block Hawley Ave","Syracuse","Syracuse","10/28/2018","8:35 p.m."
"Larceny","300 block Stratford St","Syracuse","Syracuse","10/28/2018","8:00 p.m.-11:00 p.m."
"Larceny","900 block Lancaster Ave","Syracuse","Syracuse","10/28/2018","11:30 p.m.-3:00 a.m."
"Aggravated assault","100 block Murray Av","Syracuse","Syracuse","10/27/2018","1:30 a.m.-1:42 a.m."
"Aggravated assault","700 block E  Adams St","Syracuse","Syracuse","10/27/2018","2:38 a.m."
"Burglary","200 block Warner Av","Syracuse","Syracuse","10/27/2018","1:00 a.m.-7:45 a.m."
"Larceny","100 block Broad St","Syracuse","Syracuse","10/27/2018","5:00 p.m.-2:00 a.m."
"Larceny","100 block Croton Ter","Syracuse","Syracuse","10/27/2018","9:00 p.m.-12:00 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/27/2018","1:10 p.m."
"Larceny","700 block E  Brighton Av","Syracuse","Syracuse","10/27/2018","3:48 p.m."
"Larceny","300 block Delaware St","Syracuse","Syracuse","10/27/2018","10:30 a.m.-6:00 p.m."
"Larceny","700 block James St","Syracuse","Syracuse","10/27/2018","6:21 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/27/2018","7:30 p.m.-8:00 p.m."
"Larceny","100 block Clarendon St","Syracuse","Syracuse","10/27/2018","9:00 p.m.-9:00 a.m."
"Larceny","1100 block Madison St","Syracuse","Syracuse","10/27/2018","2:55 p.m."
"Larceny","200 block Second North St","Syracuse","Syracuse","10/27/2018","10:45 p.m.-1:45 a.m."
"Robbery","0 block Richmond Av","Syracuse","Syracuse","10/27/2018","12:30 a.m.-1:00 a.m."
"Robbery","300 block N  Crouse Av","Syracuse","Syracuse","10/27/2018","7:25 p.m."
"Aggravated assault","200 block E  Adams St","Syracuse","Syracuse","10/26/2018","1:35 p.m."
"Aggravated assault","700 block E  Adams St","Syracuse","Syracuse","10/26/2018","10:37 p.m."
"Burglary","1400 block N  Salina St","Syracuse","Syracuse","10/26/2018","3:30 a.m.-12:00 p.m."
"Larceny","2000 block S  Salina St","Syracuse","Syracuse","10/26/2018","3:01 p.m."
"Larceny","100 block Weiser Ct","Syracuse","Syracuse","10/26/2018","7:55 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/26/2018","8:28 p.m."
"Larceny","100 block Goodrich Av","Syracuse","Syracuse","10/26/2018","12:45 p.m."
"Larceny","500 block Delaware St","Syracuse","Syracuse","10/26/2018","12:00 a.m."
"Vehicle theft","100 block Grand Av","Syracuse","Syracuse","10/26/2018","12:00 p.m.-2:54 p.m."
"Vehicle theft","1 block Destiny Usa Dr","Syracuse","Syracuse","10/26/2018","7:00 a.m.-3:58 p.m."
"Aggravated assault","900 block Butternut St","Syracuse","Syracuse","10/25/2018","12:25 a.m."
"Aggravated assault","100 block W  Beard Av","Syracuse","Syracuse","10/25/2018","2:45 p.m.-4:32 p.m."
"Burglary","900 block Comstock Av","Syracuse","Syracuse","10/25/2018","1:26 a.m."
"Burglary","200 block Amherst Av","Syracuse","Syracuse","10/25/2018","12:11 p.m."
"Larceny","2100 block Midland Av","Syracuse","Syracuse","10/25/2018","7:20 a.m.-7:28 a.m."
"Larceny","800 block Ackerman Av","Syracuse","Syracuse","10/25/2018","9:00 p.m.-8:00 a.m."
"Larceny","700 block James St","Syracuse","Syracuse","10/25/2018","8:00 a.m.-8:30 a.m."
"Larceny","3100 block E  Genesee St","Syracuse","Syracuse","10/25/2018","9:50 a.m."
"Larceny","300 block Jamesville Av","Syracuse","Syracuse","10/25/2018","6:30 a.m.-7:00 a.m."
"Larceny","100 block Remington Av","Syracuse","Syracuse","10/25/2018","10:00 p.m.-12:00 p.m."
"Larceny","1300 block E  Adams St","Syracuse","Syracuse","10/25/2018","12:00 a.m.-10:00 a.m."
"Larceny","100 block Lafayette Rd","Syracuse","Syracuse","10/25/2018","2:51 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/25/2018","3:57 p.m."
"Larceny","4700 block Onondaga Blvd","Syracuse","Syracuse","10/25/2018","11:43 p.m."
"Larceny","700 block N  Salina St","Syracuse","Syracuse","10/25/2018","7:00 p.m.-11:00 a.m."
"Larceny","4700 block Onondaga Blvd","Syracuse","Syracuse","10/25/2018","1:37 p.m."
"Larceny","100 block N  Beech St","Syracuse","Syracuse","10/25/2018","8:35 a.m."
"Larceny","400 block Westcott St","Syracuse","Syracuse","10/25/2018","12:00 p.m.-7:00 a.m."
"Larceny","1300 block Euclid Ave","Syracuse","Syracuse","10/25/2018","11:00 p.m.-8:00 a.m."
"Larceny","1600 block South Ave","Syracuse","Syracuse","10/25/2018","12:10 p.m."
"Larceny","300 block Avery Ave","Syracuse","Syracuse","10/25/2018","3:35 a.m.-1:00 p.m."
"Larceny","400 block Gifford St","Syracuse","Syracuse","10/25/2018","11:30 a.m.-1:30 p.m."
"Robbery","300 block S  Clinton St","Syracuse","Syracuse","10/25/2018","1:00 a.m."
"Robbery","100 block Onondaga Av","Syracuse","Syracuse","10/25/2018","2:05 a.m."
"Robbery","4800 block S  Salina St","Syracuse","Syracuse","10/25/2018","1:34 p.m."
"Vehicle theft","800 block Park St","Syracuse","Syracuse","10/25/2018","7:30 a.m."
"Aggravated assault","900 block James St","Syracuse","Syracuse","10/24/2018","11:43 a.m."
"Aggravated assault","100 block Palmer Av","Syracuse","Syracuse","10/24/2018","4:36 p.m."
"Aggravated assault","700 block Highland St","Syracuse","Syracuse","10/24/2018","9:09 p.m."
"Burglary","100 block Dickerson St","Syracuse","Syracuse","10/24/2018","1:14 a.m."
"Burglary","800 block N  Salina St","Syracuse","Syracuse","10/24/2018","1:34 a.m."
"Burglary","1200 block Park St","Syracuse","Syracuse","10/24/2018","9:34 a.m."
"Burglary","500 block Wilkinson St","Syracuse","Syracuse","10/24/2018","10:44 a.m."
"Burglary","300 block Grant Blvd","Syracuse","Syracuse","10/24/2018","11:00 a.m."
"Larceny","100 block Rugby Rd","Syracuse","Syracuse","10/24/2018","2:16 a.m."
"Larceny","2500 block Erie Blvd E","Syracuse","Syracuse","10/24/2018","10:15 a.m."
"Larceny","500 block S  State St","Syracuse","Syracuse","10/24/2018","12:26 p.m."
"Larceny","100 block Marshall St","Syracuse","Syracuse","10/24/2018","5:50 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/24/2018","6:46 p.m."
"Larceny","100 block Marshall St","Syracuse","Syracuse","10/24/2018","8:58 p.m."
"Robbery","1400 block Midland Av","Syracuse","Syracuse","10/24/2018","11:12 p.m."
"Vehicle theft","100 block Robineau Rd","Syracuse","Syracuse","10/24/2018","8:00 p.m.-8:39 p.m."
"Burglary","100 block Hatch St","Syracuse","Syracuse","10/23/2018","2:00 p.m."
"Burglary","300 block Hudson St","Syracuse","Syracuse","10/23/2018","5:48 p.m."
"Larceny","200 block Basin St","Syracuse","Syracuse","10/23/2018","11:10 a.m."
"Larceny","200 block Beattie St","Syracuse","Syracuse","10/23/2018","7:00 p.m.-10:30 a.m."
"Larceny","4700 block Onondaga Blvd","Syracuse","Syracuse","10/23/2018","12:34 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/23/2018","10:30 a.m.-11:30 a.m."
"Larceny","300 block Hiawatha Blvd","Syracuse","Syracuse","10/23/2018","3:45 p.m.-4:05 p.m."
"Larceny","100 block Douglas St","Syracuse","Syracuse","10/23/2018","5:30 p.m.-5:39 p.m."
"Larceny","900 block E  Genesee St","Syracuse","Syracuse","10/23/2018","12:00 a.m.-9:00 a.m."
"Larceny","300 block Burnet Av","Syracuse","Syracuse","10/23/2018","7:00 a.m.-9:30 a.m."
"Larceny","800 block Salt Springs Rd","Syracuse","Syracuse","10/23/2018","3:00 a.m.-4:00 a.m."
"Larceny","400 block Tennyson Ave","Syracuse","Syracuse","10/23/2018","2:00 p.m.-3:00 p.m."
"Vehicle theft","300 block Kimber Rd","Syracuse","Syracuse","10/23/2018","12:35 a.m."
"Vehicle theft","300 block Coleridge Av","Syracuse","Syracuse","10/23/2018","9:00 p.m.-6:45 a.m."
"Aggravated assault","200 block Hawley Av","Syracuse","Syracuse","10/22/2018","8:30 a.m."
"Aggravated assault","200 block Seymour St","Syracuse","Syracuse","10/22/2018","8:38 p.m."
"Aggravated assault","400 block Bishop Av","Syracuse","Syracuse","10/22/2018","10:38 p.m."
"Burglary","400 block S  Clinton St","Syracuse","Syracuse","10/22/2018","9:00 p.m.-7:27 a.m."
"Burglary","500 block Cannon St","Syracuse","Syracuse","10/22/2018","11:00 a.m.-3:00 p.m."
"Burglary","1000 block Willis Av","Syracuse","Syracuse","10/22/2018","6:55 p.m."
"Larceny","800 block W  Onondaga St","Syracuse","Syracuse","10/22/2018","7:00 p.m.-8:00 a.m."
"Larceny","500 block Butternut St","Syracuse","Syracuse","10/22/2018","9:21 a.m."
"Larceny","600 block Danforth St","Syracuse","Syracuse","10/22/2018","1:20 p.m."
"Larceny","100 block Kellogg St","Syracuse","Syracuse","10/22/2018","2:33 p.m."
"Larceny","1100 block Grant Blvd","Syracuse","Syracuse","10/22/2018","2:47 p.m."
"Larceny","1000 block N  Mcbride St","Syracuse","Syracuse","10/22/2018","3:12 p.m."
"Larceny","100 block Buckingham Av","Syracuse","Syracuse","10/22/2018","9:50 p.m."
"Larceny","100 block E  Jefferson St","Syracuse","Syracuse","10/22/2018","12:00 p.m."
"Larceny","100 block Sherwood Av","Syracuse","Syracuse","10/22/2018","12:29 p.m."
"Robbery","2800 block Burnet Av","Syracuse","Syracuse","10/22/2018","3:54 p.m."
"Vehicle theft","200 block W  Newell St","Syracuse","Syracuse","10/22/2018","10:00 a.m."
"Vehicle theft","600 block W  Genesee St","Syracuse","Syracuse","10/22/2018","6:30 p.m.-11:30 a.m."
"Vehicle theft","200 block East Av","Syracuse","Syracuse","10/22/2018","10:07 p.m."
"Aggravated assault","200 block Midland Av","Syracuse","Syracuse","10/21/2018","3:47 p.m."
"Aggravated assault","600 block Teall Av","Syracuse","Syracuse","10/21/2018","1:04 p.m."
"Burglary","100 block Delong Av","Syracuse","Syracuse","10/21/2018","1:50 a.m."
"Burglary","100 block Crippen Pl","Syracuse","Syracuse","10/21/2018","10:00 a.m."
"Burglary","100 block Reed Av","Syracuse","Syracuse","10/21/2018","2:04 p.m."
"Burglary","400 block Euclid Av","Syracuse","Syracuse","10/21/2018","2:07 p.m."
"Larceny","100 block W  Seneca Tpke","Syracuse","Syracuse","10/21/2018","9:30 p.m.-1:00 a.m."
"Larceny","600 block Myrtle St","Syracuse","Syracuse","10/21/2018","10:00 a.m.-9:30 a.m."
"Larceny","500 block Walnut Av","Syracuse","Syracuse","10/21/2018","1:20 p.m."
"Larceny","300 block Overlook Dr","Syracuse","Syracuse","10/21/2018","9:03 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/21/2018","5:00 p.m."
"Larceny","300 block Hurlburt Rd","Syracuse","Syracuse","10/21/2018","7:00 p.m.-11:40 a.m."
"Larceny","700 block Wolf St","Syracuse","Syracuse","10/21/2018","9:10 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/21/2018","1:30 p.m.-3:20 p.m."
"Larceny","300 block N  Clinton St","Syracuse","Syracuse","10/21/2018","1:00 a.m.-3:30 a.m."
"Larceny","200 block Whittier Ave","Syracuse","Syracuse","10/21/2018","11:00 a.m.-8:00 a.m."
"Larceny","300 block Bryant Ave","Syracuse","Syracuse","10/21/2018","5:00 p.m.-9:30 p.m."
"Larceny","100 block Simon Dr","Syracuse","Syracuse","10/21/2018","10:37 a.m."
"Robbery","400 block Lemoyne Av","Syracuse","Syracuse","10/21/2018","4:43 p.m."
"Vehicle theft","400 block University Pl","Syracuse","Syracuse","10/21/2018","9:16 p.m."
"Aggravated assault","300 block Montgomery St","Syracuse","Syracuse","10/20/2018","12:00 p.m."
"Burglary","1500 block S  Salina St","Syracuse","Syracuse","10/20/2018","3:02 a.m."
"Burglary","600 block Dewitt St","Syracuse","Syracuse","10/20/2018","5:00 a.m.-7:15 a.m."
"Burglary","700 block Euclid Av","Syracuse","Syracuse","10/20/2018","12:00 a.m.-3:45 a.m."
"Burglary","400 block Small Rd","Syracuse","Syracuse","10/20/2018","2:45 p.m."
"Larceny","600 block Euclid Av","Syracuse","Syracuse","10/20/2018","12:50 a.m."
"Larceny","800 block E  Division St","Syracuse","Syracuse","10/20/2018","11:00 p.m.-10:30 a.m."
"Larceny","300 block Ash St","Syracuse","Syracuse","10/20/2018","10:06 a.m.-10:08 a.m."
"Larceny","100 block Robineau Rd","Syracuse","Syracuse","10/20/2018","5:30 p.m.-10:22 p.m."
"Larceny","100 block Hatch St","Syracuse","Syracuse","10/20/2018","7:00 p.m.-8:00 p.m."
"Larceny","200 block Lilac St","Syracuse","Syracuse","10/20/2018","9:05 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/20/2018","11:20 a.m.-11:30 a.m."
"Larceny","900 block Ackerman Ave","Syracuse","Syracuse","10/20/2018","11:59 p.m.-10:35 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/20/2018","4:30 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/20/2018","3:45 p.m.-4:10 p.m."
"Larceny","500 block Sedgwick Dr","Syracuse","Syracuse","10/20/2018","12:00 p.m.-5:00 a.m."
"Robbery","4200 block S  Salina St","Syracuse","Syracuse","10/20/2018","12:30 a.m."
"Vehicle theft","1300 block E  Fayette St","Syracuse","Syracuse","10/20/2018","12:43 p.m.-12:45 p.m."
"Aggravated assault","500 block S  Salina St","Syracuse","Syracuse","10/19/2018","7:05 p.m."
"Aggravated assault","1 block Destiny Usa Dr","Syracuse","Syracuse","10/19/2018","9:36 p.m."
"Aggravated assault","600 block Robinson St","Syracuse","Syracuse","10/19/2018","2:26 p.m."
"Burglary","700 block N  Alvord St","Syracuse","Syracuse","10/19/2018","4:00 p.m.-4:15 p.m."
"Burglary","200 block Sabine St","Syracuse","Syracuse","10/19/2018","2:00 p.m.-5:00 p.m."
"Larceny","400 block Woodbine Av","Syracuse","Syracuse","10/19/2018","11:00 p.m.-8:30 a.m."
"Larceny","100 block Lennox Av","Syracuse","Syracuse","10/19/2018","6:30 p.m.-8:30 a.m."
"Larceny","500 block Oak St","Syracuse","Syracuse","10/19/2018","11:40 a.m."
"Larceny","900 block Lancaster Ave","Syracuse","Syracuse","10/19/2018","11:40 p.m.-12:00 p.m."
"Larceny","600 block Madison St","Syracuse","Syracuse","10/19/2018","10:15 a.m.-11:35 a.m."
"Larceny","0 block Brattle Rd","Syracuse","Syracuse","10/19/2018","7:20 p.m."
"Vehicle theft","400 block N  Geddes St","Syracuse","Syracuse","10/19/2018","7:00 p.m."
"Vehicle theft","800 block Teall Av","Syracuse","Syracuse","10/19/2018","3:03 p.m."
"Aggravated assault","400 block Erie Blvd E","Syracuse","Syracuse","10/18/2018","10:32 p.m."
"Burglary","1500 block First North St","Syracuse","Syracuse","10/18/2018","2:37 a.m."
"Burglary","300 block N  Midler Av","Syracuse","Syracuse","10/18/2018","10:30 p.m.-8:30 a.m."
"Burglary","100 block Josephine St","Syracuse","Syracuse","10/18/2018","7:28 p.m."
"Burglary","200 block Ash St","Syracuse","Syracuse","10/18/2018","10:32 p.m."
"Larceny","1800 block Caleb Av","Syracuse","Syracuse","10/18/2018","2:00 a.m.-10:00 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/18/2018","12:56 p.m."
"Larceny","600 block Butternut St","Syracuse","Syracuse","10/18/2018","2:36 p.m."
"Larceny","100 block Giminski Dr","Syracuse","Syracuse","10/18/2018","3:16 p.m."
"Larceny","300 block S  Salina St","Syracuse","Syracuse","10/18/2018","1:30 p.m.-2:00 p.m."
"Larceny","600 block Danforth St","Syracuse","Syracuse","10/18/2018","6:37 p.m."
"Larceny","100 block Small Rd","Syracuse","Syracuse","10/18/2018","1:00 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/18/2018","7:00 p.m.-8:00 p.m."
"Larceny","100 block Forest Hill Dr","Syracuse","Syracuse","10/18/2018","1:00 a.m.-6:00 a.m."
"Larceny","700 block James St","Syracuse","Syracuse","10/18/2018","3:25 p.m."
"Larceny","500 block Vine St","Syracuse","Syracuse","10/18/2018","12:00 p.m."
"Robbery","2000 block S  Salina St","Syracuse","Syracuse","10/18/2018","6:15 p.m."
"Robbery","500 block Highland St","Syracuse","Syracuse","10/18/2018","10:13 p.m."
"Burglary","100 block Second North St","Syracuse","Syracuse","10/17/2018","8:30 a.m.-2:15 p.m."
"Burglary","500 block Butternut St","Syracuse","Syracuse","10/17/2018","4:30 p.m."
"Burglary","600 block E  Division St","Syracuse","Syracuse","10/17/2018","10:45 p.m."
"Larceny","500 block Clarendon St","Syracuse","Syracuse","10/17/2018","11:30 p.m.-7:53 a.m."
"Larceny","100 block Peck Av","Syracuse","Syracuse","10/17/2018","11:52 a.m."
"Larceny","500 block S  State St","Syracuse","Syracuse","10/17/2018","12:42 p.m."
"Larceny","1100 block Erie Blvd E","Syracuse","Syracuse","10/17/2018","4:40 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","10/17/2018","4:40 p.m."
"Larceny","1000 block W  Genesee St","Syracuse","Syracuse","10/17/2018","6:00 p.m."
"Larceny","300 block Hovey St","Syracuse","Syracuse","10/17/2018","12:00 a.m."
"Larceny","300 block Fobes Ave","Syracuse","Syracuse","10/17/2018","10:45 a.m."
"Larceny","1000 block Tyson Pl","Syracuse","Syracuse","10/17/2018","2:00 p.m."
"Larceny","2500 block Erie Blvd E","Syracuse","Syracuse","10/17/2018","1:14 a.m."
"Larceny","600 block Kensington Rd","Syracuse","Syracuse","10/17/2018","5:45 p.m.-5:46 p.m."
"Larceny","200 block W  Corning Ave","Syracuse","Syracuse","10/17/2018","4:40 a.m.-4:48 a.m."
"Robbery","1000 block Euclid Av","Syracuse","Syracuse","10/17/2018","11:09 p.m."
"Robbery","2400 block S  Salina St","Syracuse","Syracuse","10/17/2018","8:02 p.m."
"Vehicle theft","100 block Robinson St","Syracuse","Syracuse","10/17/2018","1:02 a.m."
"Vehicle theft","200 block North Av","Syracuse","Syracuse","10/17/2018","6:39 a.m."
"Vehicle theft","1300 block E  Washington St","Syracuse","Syracuse","10/17/2018","10:10 a.m."
"Aggravated assault","200 block Armstrong Pl","Syracuse","Syracuse","10/16/2018","6:30 a.m.-8:47 a.m."
"Aggravated assault","400 block Sunnycrest Rd","Syracuse","Syracuse","10/16/2018","4:55 p.m."
